invoiceno,stockcode,description,quantity,invoicedate,unitprice,customerid,country,revenue,transaction_type
542065,22839,3 TIER CAKE TIN GREEN AND CREAM,1,2011-01-25 12:03:00,14.95,14527.0,United Kingdom,14.95,Sale
580729,22835,HOT WATER BOTTLE I AM SO POORLY,7,2011-12-05 17:24:00,10.79,,United Kingdom,75.53,Sale
574297,22620,4 TRADITIONAL SPINNING TOPS,12,2011-11-03 15:54:00,1.45,16602.0,United Kingdom,17.4,Sale
575875,84568,GIRLS ALPHABET IRON ON PATCHES ,21,2011-11-11 13:06:00,0.42,,United Kingdom,8.82,Sale
564640,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2011-08-26 13:00:00,1.65,14837.0,United Kingdom,19.8,Sale
552683,21935,SUKI  SHOULDER BAG,1,2011-05-10 15:09:00,4.13,,United Kingdom,4.13,Sale
574717,23322,LARGE WHITE HEART OF WICKER,40,2011-11-06 14:35:00,2.55,18170.0,United Kingdom,102.0,Sale
563371,20725,LUNCH BAG RED RETROSPOT,10,2011-08-16 09:39:00,1.65,14006.0,United Kingdom,16.5,Sale
572094,23203,JUMBO BAG VINTAGE DOILY ,10,2011-10-20 14:52:00,2.08,17420.0,United Kingdom,20.8,Sale
539453,20770,ABSTRACT CIRCLE JOURNAL ,2,2010-12-17 17:08:00,2.51,,United Kingdom,5.02,Sale
576141,22138,BAKING SET 9 PIECE RETROSPOT ,6,2011-11-14 10:47:00,4.95,14911.0,EIRE,29.700000000000003,Sale
548703,22296,HEART IVORY TRELLIS LARGE,3,2011-04-03 11:37:00,1.65,16010.0,United Kingdom,4.949999999999999,Sale
565438,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-09-04 13:56:00,2.08,17229.0,United Kingdom,20.8,Sale
580754,22898,CHILDRENS APRON APPLES DESIGN,6,2011-12-06 10:05:00,4.96,,United Kingdom,29.76,Sale
541592,85169A,IVORY LOVE BIRD CANDLE,45,2011-01-19 15:08:00,0.83,,United Kingdom,37.35,Sale
565231,23301,GARDENERS KNEELING PAD KEEP CALM ,1,2011-09-02 09:26:00,3.29,,United Kingdom,3.29,Sale
571845,23461,SWEETHEART BIRD HOUSE,2,2011-10-19 12:34:00,4.15,16869.0,United Kingdom,8.3,Sale
551727,21627,ELEPHANT CARNIVAL POUFFE,1,2011-05-04 08:40:00,14.95,14245.0,United Kingdom,14.95,Sale
567901,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,2011-09-22 16:28:00,16.63,,United Kingdom,16.63,Sale
542399,35971,ROSE FOLKART HEART DECORATIONS,12,2011-01-27 15:38:00,1.25,15549.0,United Kingdom,15.0,Sale
554906,21915,RED  HARMONICA IN BOX ,12,2011-05-27 11:41:00,1.25,14194.0,United Kingdom,15.0,Sale
578953,23497,CLASSIC CHROME BICYCLE BELL ,1,2011-11-27 14:50:00,1.45,13546.0,United Kingdom,1.45,Sale
581238,21876,POTTERING MUG,2,2011-12-08 10:53:00,3.29,,United Kingdom,6.58,Sale
538890,21977,PACK OF 60 PINK PAISLEY CAKE CASES,5,2010-12-14 16:39:00,0.55,12867.0,United Kingdom,2.75,Sale
581492,22997,TRAVEL CARD WALLET UNION JACK,1,2011-12-09 10:03:00,0.83,,United Kingdom,0.83,Sale
553678,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-05-18 13:00:00,1.25,14009.0,United Kingdom,15.0,Sale
575512,23126,FELTCRAFT GIRL AMELIE KIT,4,2011-11-10 10:36:00,4.95,14121.0,United Kingdom,19.8,Sale
541594,20712,JUMBO BAG WOODLAND ANIMALS,10,2011-01-19 15:30:00,1.95,14916.0,United Kingdom,19.5,Sale
554514,21211,SET OF 72 SKULL PAPER  DOILIES,1,2011-05-24 15:58:00,2.92,,United Kingdom,2.92,Sale
568044,22594,CHRISTMAS GINGHAM TREE,12,2011-09-23 12:10:00,0.85,15763.0,United Kingdom,10.2,Sale
560393,23338,EGG FRYING PAN RED ,1,2011-07-18 13:33:00,2.08,14808.0,United Kingdom,2.08,Sale
561081,22197,POPCORN HOLDER,10,2011-07-24 16:15:00,0.85,13230.0,United Kingdom,8.5,Sale
539451,22582,PACK OF 6 SWEETIE GIFT BOXES,1,2010-12-17 16:59:00,5.06,,United Kingdom,5.06,Sale
546306,22090,PAPER BUNTING RETROSPOT,1,2011-03-10 16:16:00,5.79,,United Kingdom,5.79,Sale
572567,23113,PANTRY CHOPPING BOARD,6,2011-10-25 10:27:00,4.95,12398.0,Switzerland,29.700000000000003,Sale
563720,21710,FOLDING UMBRELLA PINKWHITE POLKADOT,1,2011-08-18 16:24:00,4.95,15867.0,United Kingdom,4.95,Sale
555406,22564,ALPHABET STENCIL CRAFT,2,2011-06-02 19:50:00,1.25,17231.0,United Kingdom,2.5,Sale
575760,85099C,JUMBO  BAG BAROQUE BLACK WHITE,3,2011-11-11 10:50:00,2.08,15965.0,United Kingdom,6.24,Sale
575334,23084,RABBIT NIGHT LIGHT,6,2011-11-09 13:54:00,2.08,14493.0,United Kingdom,12.48,Sale
572302,21902,"KEY FOB , FRONT  DOOR ",6,2011-10-23 14:47:00,0.65,15427.0,United Kingdom,3.9,Sale
545078,40003,WHITE BAMBOO RIBS LAMPSHADE,1,2011-02-28 10:15:00,3.29,,United Kingdom,3.29,Sale
555931,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,2011-06-08 08:31:00,1.45,17828.0,Malta,17.4,Sale
565235,22973,CHILDREN'S CIRCUS PARADE MUG,12,2011-09-02 09:43:00,1.65,13418.0,United Kingdom,19.8,Sale
558067,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,2011-06-24 15:51:00,1.65,14156.0,EIRE,19.8,Sale
543246,22050,PINK PAISLEY ROSE GIFT WRAP,25,2011-02-04 14:14:00,0.42,17315.0,United Kingdom,10.5,Sale
577773,23119,PACK OF 6 LARGE FRUIT STRAWS ,6,2011-11-21 15:57:00,0.62,16712.0,United Kingdom,3.72,Sale
542936,84596E,SMALL LICORICE DES PINK BOWL,1,2011-02-02 11:10:00,1.25,,United Kingdom,1.25,Sale
541516,84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,3,2011-01-18 17:34:00,8.29,,United Kingdom,24.87,Sale
548666,22293,HANGING CHICK GREEN DECORATION,24,2011-04-01 14:58:00,1.45,13124.0,United Kingdom,34.8,Sale
545897,21905,MORE BUTTER METAL SIGN ,3,2011-03-07 17:22:00,1.63,,United Kingdom,4.89,Sale
565805,22662,LUNCH BAG DOLLY GIRL DESIGN,20,2011-09-07 10:51:00,1.65,18229.0,United Kingdom,33.0,Sale
556475,23245,SET OF 3 REGENCY CAKE TINS,4,2011-06-12 12:03:00,4.95,18109.0,United Kingdom,19.8,Sale
562558,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,2,2011-08-05 16:43:00,2.55,13451.0,United Kingdom,5.1,Sale
540352,85199S,SMALL HANGING IVORY/RED WOOD BIRD,1,2011-01-06 14:27:00,0.85,,United Kingdom,0.85,Sale
547488,22727,ALARM CLOCK BAKELIKE RED ,2,2011-03-23 11:30:00,3.75,13821.0,United Kingdom,7.5,Sale
553389,22996,TRAVEL CARD WALLET VINTAGE TICKET,3,2011-05-16 16:37:00,0.83,,United Kingdom,2.49,Sale
577791,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-11-21 16:36:00,4.95,17100.0,United Kingdom,14.85,Sale
578944,21592,RETROSPOT CIGAR BOX MATCHES ,1,2011-11-27 13:41:00,1.25,16005.0,United Kingdom,1.25,Sale
559824,23322,LARGE WHITE HEART OF WICKER,5,2011-07-12 17:23:00,2.95,17576.0,United Kingdom,14.75,Sale
561513,85099B,JUMBO BAG RED RETROSPOT,1,2011-07-27 15:12:00,4.13,,United Kingdom,4.13,Sale
541406,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,1,2011-01-17 15:19:00,9.95,14657.0,United Kingdom,9.95,Sale
577202,23284,DOORMAT KEEP CALM AND COME IN,30,2011-11-18 11:47:00,7.08,12989.0,United Kingdom,212.4,Sale
576563,23491,VINTAGE JINGLE BELLS HEART,3,2011-11-15 13:27:00,8.25,17564.0,United Kingdom,24.75,Sale
541683,22439,6 ROCKET BALLOONS ,20,2011-01-20 15:01:00,0.65,14085.0,United Kingdom,13.0,Sale
578508,22533,MAGIC DRAWING SLATE BAKE A CAKE ,1,2011-11-24 13:06:00,0.42,16892.0,United Kingdom,0.42,Sale
557324,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-06-20 09:41:00,1.25,,United Kingdom,1.25,Sale
570857,22936,BAKING MOULD ROSE WHITE CHOCOLATE,1,2011-10-12 15:06:00,3.25,15555.0,United Kingdom,3.25,Sale
569693,23391, I LOVE LONDON MINI BACKPACK,2,2011-10-05 15:18:00,4.15,17837.0,United Kingdom,8.3,Sale
566781,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-09-15 10:11:00,1.65,17333.0,United Kingdom,19.8,Sale
542087,22723,SET OF 6 HERB TINS SKETCHBOOK,4,2011-01-25 12:35:00,3.95,14849.0,United Kingdom,15.8,Sale
557502,23250,VINTAGE RED TRIM ENAMEL BOWL ,1,2011-06-20 15:32:00,2.46,,United Kingdom,2.46,Sale
552313,48116,DOORMAT MULTICOLOUR STRIPE,4,2011-05-08 16:03:00,7.95,13139.0,United Kingdom,31.8,Sale
551440,22673,FRENCH GARDEN SIGN BLUE METAL,2,2011-04-28 15:29:00,1.25,15311.0,United Kingdom,2.5,Sale
563506,22220,CAKE STAND LOVEBIRD 2 TIER WHITE,2,2011-08-17 09:48:00,9.95,17398.0,United Kingdom,19.9,Sale
559542,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-07-10 13:32:00,2.95,17126.0,United Kingdom,8.850000000000001,Sale
558368,23027,DRAWER KNOB VINTAGE GLASS HEXAGON,6,2011-06-28 15:36:00,2.08,14329.0,United Kingdom,12.48,Sale
573289,22892,SET OF SALT AND PEPPER TOADSTOOLS,12,2011-10-28 14:44:00,1.25,12705.0,Germany,15.0,Sale
551287,21094,SET/6 RED SPOTTY PAPER PLATES,8,2011-04-27 14:17:00,0.85,17961.0,United Kingdom,6.8,Sale
559693,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-07-11 16:21:00,5.79,,United Kingdom,5.79,Sale
536800,22099,CARAVAN SQUARE TISSUE BOX,12,2010-12-02 16:12:00,1.25,14829.0,United Kingdom,15.0,Sale
566601,23332,IVORY WICKER HEART LARGE,2,2011-09-13 15:57:00,1.65,16469.0,United Kingdom,3.3,Sale
561859,84926E,FLOWERS TILE COASTER,24,2011-07-29 17:19:00,0.29,17750.0,United Kingdom,6.959999999999999,Sale
554016,22839,3 TIER CAKE TIN GREEN AND CREAM,1,2011-05-20 13:14:00,14.95,13243.0,United Kingdom,14.95,Sale
549558,20845,ZINC HEART LATTICE 2 WALL PLANTER,1,2011-04-10 13:21:00,6.35,15058.0,United Kingdom,6.35,Sale
564355,85212,MINI PAINTED GARDEN DECORATION ,24,2011-08-24 15:12:00,0.29,13507.0,United Kingdom,6.959999999999999,Sale
576078,22632,HAND WARMER RED RETROSPOT,6,2011-11-13 16:22:00,2.1,14432.0,United Kingdom,12.6,Sale
564552,21035,SET/2 RED RETROSPOT TEA TOWELS ,6,2011-08-25 17:22:00,3.25,16670.0,United Kingdom,19.5,Sale
565726,23225,CHERUB HEART DECORATION SILVER ,12,2011-09-06 11:58:00,0.83,14360.0,United Kingdom,9.96,Sale
544294,22431,WATERING CAN BLUE ELEPHANT,6,2011-02-17 12:42:00,1.95,15601.0,United Kingdom,11.7,Sale
571243,79144C,PAINTED LIGHTBULB RAINBOW DESIGN,6,2011-10-14 15:26:00,0.42,14595.0,United Kingdom,2.52,Sale
553549,22626,BLACK KITCHEN SCALES,1,2011-05-17 16:09:00,16.63,,United Kingdom,16.63,Sale
578827,85174,S/4 CACTI CANDLES,1,2011-11-25 14:25:00,10.79,,United Kingdom,10.79,Sale
546850,21171,BATHROOM METAL SIGN ,5,2011-03-17 13:20:00,1.45,13268.0,United Kingdom,7.25,Sale
550615,21925,UNION STRIPE CUSHION COVER ,10,2011-04-19 12:41:00,1.25,16730.0,United Kingdom,12.5,Sale
539053,22151,PLACE SETTING WHITE HEART,15,2010-12-15 16:32:00,0.42,16725.0,United Kingdom,6.3,Sale
548006,20727,LUNCH BAG  BLACK SKULL.,10,2011-03-29 10:50:00,1.65,18226.0,United Kingdom,16.5,Sale
537240,21068,VINTAGE BILLBOARD LOVE/HATE MUG,1,2010-12-06 10:08:00,2.51,,United Kingdom,2.51,Sale
555653,22561,WOODEN SCHOOL COLOURING SET,3,2011-06-06 14:12:00,1.65,17673.0,United Kingdom,4.949999999999999,Sale
570842,23209,LUNCH BAG VINTAGE DOILY ,10,2011-10-12 14:21:00,1.65,17676.0,United Kingdom,16.5,Sale
560718,84378,SET OF 3 HEART COOKIE CUTTERS,12,2011-07-20 13:30:00,1.25,17677.0,United Kingdom,15.0,Sale
573075,84341B,SMALL PINK MAGIC CHRISTMAS TREE,2,2011-10-27 14:04:00,0.38,17545.0,United Kingdom,0.76,Sale
554718,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-05-26 11:16:00,1.69,12942.0,United Kingdom,13.52,Sale
575176,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,2011-11-08 18:29:00,2.46,,United Kingdom,2.46,Sale
543013,22664,TOY TIDY DOLLY GIRL DESIGN,1,2011-02-02 13:35:00,4.13,,United Kingdom,4.13,Sale
566974,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-09-16 09:24:00,2.08,13599.0,United Kingdom,20.8,Sale
537608,21868,POTTING SHED TEA MUG,3,2010-12-07 13:20:00,1.25,15024.0,United Kingdom,3.75,Sale
567530,23008,DOLLY GIRL BABY GIFT SET,1,2011-09-21 09:33:00,16.95,12390.0,Belgium,16.95,Sale
564754,48194,DOORMAT HEARTS,1,2011-08-30 10:29:00,15.79,,United Kingdom,15.79,Sale
568515,22367,CHILDRENS APRON SPACEBOY DESIGN,10,2011-09-27 12:44:00,1.95,14466.0,United Kingdom,19.5,Sale
548505,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2011-03-31 14:34:00,4.96,,United Kingdom,4.96,Sale
575073,23256,CHILDRENS CUTLERY SPACEBOY ,2,2011-11-08 13:10:00,4.15,13975.0,United Kingdom,8.3,Sale
540848,90114,SUMMER DAISIES BAG CHARM,1,2011-01-12 09:26:00,2.51,,United Kingdom,2.51,Sale
568665,22210,WOOD STAMP SET BEST WISHES,12,2011-09-28 12:52:00,0.83,13018.0,United Kingdom,9.96,Sale
567297,23445,ICE CREAM BUBBLES,20,2011-09-19 12:27:00,0.83,15594.0,United Kingdom,16.599999999999998,Sale
545462,21563,RED HEART SHAPE LOVE BUCKET ,6,2011-03-03 08:24:00,2.95,17567.0,United Kingdom,17.700000000000003,Sale
550772,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,12,2011-04-20 13:13:00,3.75,17856.0,United Kingdom,45.0,Sale
546561,21625,VINTAGE UNION JACK APRON,3,2011-03-15 10:34:00,6.95,18260.0,United Kingdom,20.85,Sale
574545,23167,SMALL CERAMIC TOP STORAGE JAR ,48,2011-11-04 14:54:00,0.83,17084.0,United Kingdom,39.84,Sale
565851,20679,EDWARDIAN PARASOL RED,3,2011-09-07 13:06:00,5.95,14911.0,EIRE,17.85,Sale
542664,22162,HEART GARLAND RUSTIC PADDED,5,2011-01-31 12:14:00,3.29,,United Kingdom,16.45,Sale
543391,85099B,JUMBO BAG RED RETROSPOT,10,2011-02-08 10:12:00,1.95,14475.0,United Kingdom,19.5,Sale
562955,48184,DOORMAT ENGLISH ROSE ,3,2011-08-11 10:14:00,14.13,,United Kingdom,42.39,Sale
564037,23310,BUBBLEGUM RING ASSORTED,36,2011-08-22 12:26:00,0.42,14800.0,United Kingdom,15.12,Sale
579196,21441,BLUE BIRDHOUSE DECORATION,2,2011-11-28 15:54:00,1.63,14096.0,United Kingdom,3.26,Sale
543291,21843,RED RETROSPOT CAKE STAND,1,2011-02-07 10:50:00,10.95,14180.0,United Kingdom,10.95,Sale
563720,21668,RED STRIPE CERAMIC DRAWER KNOB,2,2011-08-18 16:24:00,1.25,15867.0,United Kingdom,2.5,Sale
578844,23247,BISCUIT TIN 50'S CHRISTMAS,1,2011-11-25 16:14:00,5.79,,United Kingdom,5.79,Sale
537762,85099B,JUMBO BAG RED RETROSPOT,10,2010-12-08 12:01:00,1.95,16558.0,United Kingdom,19.5,Sale
550500,22120,WELCOME  WOODEN BLOCK LETTERS,1,2011-04-18 15:26:00,19.96,,United Kingdom,19.96,Sale
563710,85066,CREAM SWEETHEART MINI CHEST,2,2011-08-18 15:28:00,12.75,17742.0,United Kingdom,25.5,Sale
581439,20733,GOLD MINI TAPE MEASURE ,4,2011-12-08 16:30:00,0.83,,United Kingdom,3.32,Sale
563922,23309,SET OF 60 I LOVE LONDON CAKE CASES ,1,2011-08-21 14:10:00,0.55,14529.0,United Kingdom,0.55,Sale
579943,35970,ZINC FOLKART SLEIGH BELLS,12,2011-12-01 10:38:00,1.69,13040.0,United Kingdom,20.28,Sale
581492,21200,MULTICOLOUR HONEYCOMB PAPER GARLAND,6,2011-12-09 10:03:00,3.29,,United Kingdom,19.74,Sale
580115,20777,CHRYSANTHEMUM NOTEBOOK,1,2011-12-01 16:22:00,1.63,,United Kingdom,1.63,Sale
541596,22931,BAKING MOULD HEART WHITE CHOCOLATE,2,2011-01-19 16:18:00,2.55,17602.0,United Kingdom,5.1,Sale
562881,22553,PLASTERS IN TIN SKULLS,24,2011-08-10 10:57:00,1.65,15632.0,United Kingdom,39.6,Sale
552290,21507,"ELEPHANT, BIRTHDAY CARD, ",12,2011-05-08 13:32:00,0.42,16007.0,United Kingdom,5.04,Sale
579689,22413,METAL SIGN TAKE IT OR LEAVE IT ,1,2011-11-30 14:00:00,2.95,14606.0,United Kingdom,2.95,Sale
552731,22329,ROUND CONTAINER SET OF 5 RETROSPOT,12,2011-05-11 10:43:00,1.65,12372.0,Denmark,19.8,Sale
577150,22737,RIBBON REEL CHRISTMAS PRESENT ,1,2011-11-18 09:48:00,4.13,,United Kingdom,4.13,Sale
579941,23534,WALL ART STOP FOR TEA ,3,2011-12-01 10:31:00,5.95,16496.0,United Kingdom,17.85,Sale
570258,22501,PICNIC BASKET WICKER LARGE,1,2011-10-10 09:56:00,20.79,,United Kingdom,20.79,Sale
567167,22730,ALARM CLOCK BAKELIKE IVORY,1,2011-09-18 12:21:00,3.75,15547.0,United Kingdom,3.75,Sale
560225,22268,DECORATION SITTING BUNNY,4,2011-07-15 16:27:00,0.63,,United Kingdom,2.52,Sale
550322,21328,BALLOONS  WRITING SET ,1,2011-04-17 12:53:00,1.65,14524.0,United Kingdom,1.65,Sale
575930,22928,YELLOW GIANT GARDEN THERMOMETER,1,2011-11-11 17:58:00,12.46,,United Kingdom,12.46,Sale
580073,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,8,2011-12-01 14:03:00,0.42,16813.0,United Kingdom,3.36,Sale
556926,22079,RIBBON REEL HEARTS DESIGN ,5,2011-06-15 14:26:00,1.65,16324.0,United Kingdom,8.25,Sale
570880,22941,CHRISTMAS LIGHTS 10 REINDEER,4,2011-10-13 09:16:00,8.5,14291.0,United Kingdom,34.0,Sale
538071,21982,PACK OF 12 SUKI TISSUES ,5,2010-12-09 14:09:00,0.85,,United Kingdom,4.25,Sale
545928,21169,YOU'RE CONFUSING ME METAL SIGN ,12,2011-03-08 11:59:00,1.69,14407.0,United Kingdom,20.28,Sale
556459,21680,WOODLAND  STICKERS,1,2011-06-10 17:25:00,1.63,,United Kingdom,1.63,Sale
579557,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,2011-11-30 11:18:00,8.29,,United Kingdom,8.29,Sale
545979,22384,LUNCH BAG PINK POLKADOT,2,2011-03-08 12:30:00,1.65,12748.0,United Kingdom,3.3,Sale
564358,21624,VINTAGE UNION JACK DOORSTOP,1,2011-08-24 16:00:00,5.95,17869.0,United Kingdom,5.95,Sale
542266,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,2011-01-26 17:37:00,0.29,16918.0,United Kingdom,3.4799999999999995,Sale
550292,21217,RED RETROSPOT ROUND CAKE TINS,1,2011-04-15 15:31:00,9.95,14527.0,United Kingdom,9.95,Sale
550015,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2011-04-14 10:54:00,1.25,17735.0,United Kingdom,15.0,Sale
564359,23205,CHARLOTTE BAG VINTAGE ALPHABET ,2,2011-08-24 16:02:00,0.85,14056.0,United Kingdom,1.7,Sale
577772,23504,PLAYING CARDS JUBILEE UNION JACK,24,2011-11-21 15:53:00,1.25,18139.0,United Kingdom,30.0,Sale
565617,72817,SET OF 2 CHRISTMAS DECOUPAGE CANDLE,1,2011-09-05 15:30:00,1.63,,United Kingdom,1.63,Sale
541219,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,1,2011-01-14 14:06:00,1.63,,United Kingdom,1.63,Sale
578022,21329,DINOSAURS  WRITING SET ,1,2011-11-22 13:25:00,1.65,17371.0,United Kingdom,1.65,Sale
549711,21888,BINGO SET,4,2011-04-11 14:07:00,3.75,13654.0,United Kingdom,15.0,Sale
544681,84598,BOYS ALPHABET IRON ON PATCHES,4,2011-02-22 16:28:00,0.42,,United Kingdom,1.68,Sale
562024,22659,LUNCH BOX I LOVE LONDON,2,2011-08-01 16:07:00,4.13,,United Kingdom,8.26,Sale
574332,84997D,CHILDRENS CUTLERY POLKADOT PINK,72,2011-11-04 09:24:00,3.75,12664.0,Finland,270.0,Sale
559420,82552,WASHROOM METAL SIGN,12,2011-07-08 11:52:00,1.45,17663.0,United Kingdom,17.4,Sale
569246,22096,PINK PAISLEY SQUARE TISSUE BOX ,2,2011-10-03 09:57:00,2.46,14096.0,United Kingdom,4.92,Sale
564754,23295,SET OF 12 MINI LOAF BAKING CASES,1,2011-08-30 10:29:00,2.46,,United Kingdom,2.46,Sale
547400,21100,CHARLIE AND LOLA CHARLOTTE BAG,1,2011-03-22 16:56:00,4.13,,United Kingdom,4.13,Sale
571797,20828,GLITTER BUTTERFLY CLIPS,2,2011-10-19 11:41:00,4.96,,United Kingdom,9.92,Sale
539455,21787,RAIN PONCHO RETROSPOT,3,2010-12-17 17:17:00,0.85,12748.0,United Kingdom,2.55,Sale
571931,23113,PANTRY CHOPPING BOARD,2,2011-10-19 16:59:00,10.79,,United Kingdom,21.58,Sale
558552,22386,JUMBO BAG PINK POLKADOT,100,2011-06-30 12:42:00,1.75,13694.0,United Kingdom,175.0,Sale
547250,22628,PICNIC BOXES SET OF 3 RETROSPOT ,1,2011-03-22 09:30:00,9.96,,United Kingdom,9.96,Sale
560996,23067,HANGING ENGRAVED METAL HEART,4,2011-07-22 13:53:00,4.15,17625.0,United Kingdom,16.6,Sale
544644,22349,DOG BOWL CHASING BALL DESIGN,6,2011-02-22 11:46:00,3.75,17002.0,United Kingdom,22.5,Sale
571061,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,1,2011-10-13 14:33:00,3.29,,United Kingdom,3.29,Sale
540026,47591B,SCOTTIES CHILDRENS APRON,5,2011-01-04 13:25:00,1.66,,United Kingdom,8.299999999999999,Sale
580367,85049E,SCANDINAVIAN REDS RIBBONS,2,2011-12-02 16:39:00,2.46,,United Kingdom,4.92,Sale
562099,79321,CHILLI LIGHTS,4,2011-08-02 13:46:00,5.75,14688.0,United Kingdom,23.0,Sale
568311,23129,HEART SHAPED HOLLY WREATH,3,2011-09-26 12:53:00,4.15,17287.0,United Kingdom,12.45,Sale
574093,23076,ICE CREAM SUNDAE LIP GLOSS,24,2011-11-03 09:43:00,1.25,12437.0,France,30.0,Sale
562893,23245,SET OF 3 REGENCY CAKE TINS,4,2011-08-10 12:25:00,4.95,17442.0,United Kingdom,19.8,Sale
577165,23265,SET OF 3 WOODEN TREE DECORATIONS,12,2011-11-18 10:27:00,1.25,13171.0,United Kingdom,15.0,Sale
560590,23237,SET OF 4 KNICK KNACK TINS LEAF,6,2011-07-19 15:55:00,4.15,12560.0,Germany,24.9,Sale
552660,82600,NO SINGING METAL SIGN,1,2011-05-10 15:03:00,4.13,,United Kingdom,4.13,Sale
568428,23152,IVORY SWEETHEART WIRE LETTER RACK ,2,2011-09-27 11:27:00,3.75,14419.0,United Kingdom,7.5,Sale
576857,21990,MODERN FLORAL STATIONERY SET,1,2011-11-16 15:52:00,1.25,12748.0,United Kingdom,1.25,Sale
564173,23326,HANGING MINI COLOURED BOTTLES,48,2011-08-23 14:23:00,0.63,12567.0,France,30.24,Sale
562717,22124,SET OF 2 TEA TOWELS PING MICROWAVE,1,2011-08-08 15:42:00,2.46,,United Kingdom,2.46,Sale
581498,84832,ZINC WILLIE WINKIE  CANDLE STICK,26,2011-12-09 10:26:00,1.63,,United Kingdom,42.38,Sale
569846,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-10-06 13:42:00,4.95,13422.0,United Kingdom,19.8,Sale
544165,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-02-16 13:11:00,2.95,14210.0,United Kingdom,17.700000000000003,Sale
554103,22983,CARD BILLBOARD FONT,12,2011-05-22 13:51:00,0.42,15555.0,United Kingdom,5.04,Sale
568411,82600,NO SINGING METAL SIGN,2,2011-09-27 10:52:00,4.13,,United Kingdom,8.26,Sale
548388,85175,CACTI T-LIGHT CANDLES,32,2011-03-30 16:52:00,0.42,13268.0,United Kingdom,13.44,Sale
542718,21630,FLOOR CUSHION ELEPHANT CARNIVAL,2,2011-01-31 14:13:00,8.95,15602.0,United Kingdom,17.9,Sale
554098,23172,REGENCY TEA PLATE PINK,2,2011-05-22 13:01:00,1.65,14769.0,United Kingdom,3.3,Sale
569545,21902,"KEY FOB , FRONT  DOOR ",1,2011-10-04 16:37:00,1.63,,United Kingdom,1.63,Sale
548993,84843,WHITE SOAP RACK WITH 2 BOTTLES,18,2011-04-05 13:56:00,4.65,12753.0,Japan,83.7,Sale
540268,85152,HAND OVER THE CHOCOLATE   SIGN ,12,2011-01-06 11:25:00,2.1,13458.0,United Kingdom,25.200000000000003,Sale
581419,21495,SKULLS AND CROSSBONES WRAP,25,2011-12-08 15:03:00,0.42,15484.0,United Kingdom,10.5,Sale
539958,22459,CAST IRON HOOK GARDEN TROWEL,1,2010-12-23 13:26:00,5.06,,United Kingdom,5.06,Sale
559338,22682,FRENCH BLUE METAL DOOR SIGN 7,1,2011-07-07 16:30:00,2.46,,United Kingdom,2.46,Sale
574550,21001,ROSE DU SUD WASHBAG ,4,2011-11-04 15:18:00,5.95,12484.0,Spain,23.8,Sale
575176,21240,BLUE POLKADOT CUP,1,2011-11-08 18:29:00,1.63,,United Kingdom,1.63,Sale
552520,21043,APRON MODERN VINTAGE COTTON,1,2011-05-09 16:34:00,4.13,,United Kingdom,4.13,Sale
558104,21257,VICTORIAN SEWING BOX MEDIUM,1,2011-06-26 14:28:00,7.95,13668.0,United Kingdom,7.95,Sale
537850,21679,SKULLS  STICKERS,12,2010-12-08 15:38:00,0.85,16722.0,United Kingdom,10.2,Sale
576093,21158,MOODY GIRL DOOR HANGER ,24,2011-11-14 09:05:00,0.39,17744.0,United Kingdom,9.36,Sale
568567,22474,SPACEBOY TV DINNER TRAY,1,2011-09-27 18:41:00,10.79,,United Kingdom,10.79,Sale
547485,20974,12 PENCILS SMALL TUBE SKULL,6,2011-03-23 11:16:00,0.65,17019.0,United Kingdom,3.9,Sale
546486,22315,200 RED + WHITE BENDY STRAWS,1,2011-03-14 11:41:00,1.25,15039.0,United Kingdom,1.25,Sale
559693,23032,DRAWER KNOB CRACKLE GLAZE IVORY,1,2011-07-11 16:21:00,3.29,,United Kingdom,3.29,Sale
